152	927	733	129	30	848	123
58	483	497	504	439	537	840
449	607	663	939	361	80	971
776	355	652	265	976	956	623
310	219	474	856	557	652	609
318	875	626	390	636	78	678
693	641	575	788	384	328	150
159	214	129	250	709	275	91
64	745	288	645	683	496	406
229	421	654	817	517	477	180
647	89	395	19	553	987	596
839	5	236	13	490	295	241
656	708	317	932	845	217	273
567	832	685	688	738	295	106
215	173	721	364	760	406	299
752	353	463	134	861	234	333
988	466	243	74	14	88	877
144	421	522	120	748	651	186
569	141	447	722	585	740	962
205	429	240	909	394	314	984
956	874	105	509	387	358	819
495	862	403	810	91	879	460
313	611	446	668	325	117	666
124	953	658	445	608	47	537
61	281	249	137	471	644	480
551	433	233	321	792	769	729
53	358	563	753	720	679	336
815	727	613	276	833	897	257
759	136	360	748	183	690	38
825	711	917	288	144	965	71
419	150	723	482	6	802	905
587	636	472	1	844	505	528
909	875	106	900	968	608	261
240	177	734	257	240	672	800
207	473	639	177	606	273	319
908	25	571	958	703	82	534
294	493	318	582	380	521	119
880	556	296	309	9	989	759
320	479	925	557	247	435	757
949	940	93	395	842	607	879
900	995	78	590	34	98	762
907	736	696	538	666	286	916
85	878	782	96	107	119	456
512	672	269	638	146	786	456
775	301	313	285	998	891	832
870	419	394	331	712	640	709
84	63	535	638	34	792	5
228	897	343	264	246	440	882
798	645	626	370	620	203	751
857	97	972	982	48	213	222
438	799	148	998	354	426	963
706	549	114	138	467	679	364
367	930	520	677	697	987	750
314	381	505	480	58	402	806
602	673	170	256	443	239	272
387	34	72	150	91	373	612
978	579	387	634	561	512	760
634	231	84	441	930	690	702
369	49	574	406	315	342	760
129	73	552	946	576	9	466
154	445	553	170	753	258	920
421	729	857	525	396	207	946
509	582	712	605	915	658	770
45	950	143	608	479	2	624
507	302	859	306	846	424	554
56	582	714	944	126	245	268
777	881	499	606	484	665	107
641	147	999	614	48	406	870
141	772	671	546	52	136	964
739	131	563	95	717	822	55
72	686	405	862	106	312	488
65	98	614	105	21	635	486
894	726	59	636	576	296	804
852	958	184	10	965	947	149
311	746	552	545	237	973	56
736	732	952	375	97	308	30
597	110	816	506	416	366	462
501	717	66	156	471	777	466
867	783	74	362	968	782	965
290	209	385	961	748	780	295
846	133	122	565	183	104	843
848	874	746	1000	225	440	399
895	980	309	315	522	51	66
417	939	203	210	149	338	997
237	294	724	70	722	506	371
195	496	12	722	781	530	263
165	495	238	713	599	105	851
855	923	93	967	460	998	224
190	733	705	670	235	15	771
143	57	233	690	719	748	587
981	181	122	446	352	776	20
627	108	161	263	713	825	237
134	416	535	571	13	112	676
645	982	587	588	29	839	435
611	780	408	159	180	793	544
225	40	442	556	283	856	936
723	43	927	817	481	39	960
261	764	454	588	607	852	58
185	156	32	468	33	801	260
940	639	832	706	171	587	452
490	540	923	855	712	338	440
100	947	920	469	165	611	881
112	365	119	871	198	773	964
996	965	578	324	972	338	967
10	138	470	872	999	527	315
426	514	649	421	342	945	671
903	454	582	139	152	824	118
811	979	734	518	474	294	346
18	87	359	453	702	616	169
775	363	326	711	74	980	938
584	720	575	545	695	149	313
837	712	395	647	707	730	674
629	799	597	333	405	31	863
35	78	305	429	671	10	758
24	75	740	234	17	251	598
346	152	79	206	439	233	839
257	593	802	610	584	520	559
545	566	271	728	353	205	743
883	21	493	421	836	90	343
196	47	498	232	391	123	247
829	824	560	487	172	13	148
929	449	515	747	68	461	605
44	353	596	470	266	603	354
367	544	742	591	72	394	166
409	773	91	452	203	448	787
689	259	933	240	312	18	788
452	206	257	757	878	656	72
171	719	11	938	219	666	949
410	329	777	356	754	979	107
815	806	870	463	867	730	160
378	16	766	258	449	981	418
446	419	2	92	516	21	620
580	28	905	689	485	381	44
813	496	359	658	166	332	485
462	493	710	6	32	631	168
281	245	354	80	263	826	319
998	557	270	343	263	737	73
773	681	552	369	681	193	499
957	506	386	3	853	145	571
2	815	537	330	884	325	324
852	472	515	806	692	774	981
666	410	105	710	966	193	87
192	29	593	171	380	579	564
260	83	314	741	383	278	892
300	160	394	320	998	436	477
407	922	501	696	711	885	710
304	879	296	709	199	671	3
10	832	382	496	50	130	481
910	877	635	181	477	726	308
978	544	825	526	126	640	958
699	232	651	595	203	719	804
894	513	123	296	298	867	654
147	617	815	166	232	550	279
440	757	360	97	864	72	220
430	78	844	114	75	577	160
957	94	700	939	158	190	4
375	585	734	438	492	455	423
173	612	664	68	80	947	259
334	580	393	367	184	25	903
953	445	174	676	277	235	459
757	705	741	45	545	686	189
317	464	171	532	64	583	492
72	794	640	450	439	21	130
277	946	628	536	848	770	470
787	963	791	779	158	226	48
356	47	311	73	70	556	665
701	334	586	300	820	537	421
74	852	500	390	797	62	880
411	282	161	868	215	359	795
168	748	917	596	516	208	568
300	380	814	267	226	50	934
984	363	531	142	947	267	257
118	439	969	582	249	484	854
188	339	62	716	536	76	945
234	56	623	932	533	39	878
789	829	724	445	976	160	8
837	91	52	336	328	716	567
935	768	777	737	72	963	30
474	665	308	509	215	879	878
219	136	910	6	838	833	314
906	524	35	450	340	279	956
671	8	887	401	883	618	526
415	411	580	520	191	186	918
653	325	555	974	973	955	631
726	293	664	600	680	47	598
803	890	530	511	639	449	3
892	132	851	712	318	792	602
36	455	407	186	559	148	869
447	672	523	531	833	594	381
811	458	158	294	354	493	432
443	845	653	174	80	470	435
164	980	258	513	993	644	945
990	797	562	357	389	84	724
216	36	278	818	365	715	257
861	544	929	113	567	184	2
269	939	420	33	834	557	738
295	11	865	155	190	916	950
968	745	880	786	548	561	904
704	511	914	761	854	253	557
651	614	376	463	817	474	38
988	566	394	748	863	801	654
215	496	664	470	991	570	901
667	375	992	399	98	242	945
954	83	638	976	556	769	582
61	247	476	224	702	153	689
738	191	560	287	46	676	88
320	804	356	458	371	754	176
506	732	897	797	845	280	253
117	759	588	362	261	767	681
329	282	721	229	734	549	841
202	773	699	818	476	447	780
80	804	546	827	497	677	679
644	550	251	680	412	144	757
24	874	813	14	253	297	703
270	597	494	475	670	611	764
295	732	441	452	55	485	876
375	755	114	393	399	99	842
625	982	720	531	238	27	314
652	825	490	381	446	630	204
846	507	113	219	219	57	485
843	132	766	5	404	611	530
654	342	723	145	71	142	509
672	89	415	312	691	22	954
708	258	368	530	65	443	179
160	210	846	622	99	741	667
218	710	924	218	493	653	845
214	641	679	27	796	875	482
192	54	588	930	235	28	98
710	603	386	109	236	386	471
668	174	234	185	116	918	386
852	395	350	501	586	813	144
720	647	581	485	470	392	457
436	677	478	535	442	571	644
179	986	803	631	212	928	327
360	704	863	815	581	51	439
850	231	696	78	23	612	5
348	845	599	297	973	179	648
950	516	530	324	629	147	35
12	837	403	58	761	435	962
2	968	876	752	967	909	446
809	429	19	151	370	515	120
87	337	638	529	614	895	381
530	611	85	977	588	987	221
128	812	243	7	353	104	441
478	262	445	665	114	277	35
263	399	281	783	437	911	809
622	820	955	96	621	831	287
340	806	465	233	1	797	362
199	72	899	257	382	985	99
757	861	966	567	271	871	815
761	509	446	54	886	314	769
311	652	301	110	917	763	900
945	882	927	126	379	242	455
971	632	896	873	613	577	721
256	97	175	36	780	897	342
63	30	370	843	884	536	375
843	202	274	84	979	197	487
764	466	347	629	31	636	31
814	802	42	986	590	48	276
287	159	66	221	756	798	784
184	635	581	353	314	247	799
657	914	94	157	34	797	151
4	670	617	91	277	192	211
348	139	966	843	914	457	693
327	844	647	980	330	491	967
680	835	859	96	943	831	994
756	849	516	816	303	248	390
340	475	964	258	59	239	995
864	221	901	818	682	704	324
779	88	478	164	250	32	580
336	13	458	868	199	793	726
517	996	701	639	670	331	81
317	560	685	695	291	234	929
722	165	255	108	375	562	603
27	972	146	291	434	255	421
669	351	821	83	814	351	409
485	322	396	137	544	144	35
831	969	375	230	888	71	584
92	268	740	477	381	89	959
235	153	540	864	18	739	937
319	440	746	970	232	201	507
568	906	457	661	17	677	456
23	260	969	223	716	948	961
598	413	80	797	258	344	835
941	109	238	367	753	453	465
913	768	119	366	554	732	30
786	788	558	540	366	604	173
304	167	644	961	612	933	759
270	38	118	525	918	522	539
234	979	779	242	59	162	744
280	546	66	19	362	297	893
797	860	318	101	369	514	593
856	296	847	991	151	243	521
591	823	165	423	871	377	426
68	307	666	751	450	151	207
780	403	398	541	240	600	816
210	738	905	384	202	495	280
114	642	188	626	208	427	352
919	379	973	832	878	35	155
673	784	39	65	802	204	249
705	200	206	233	904	292	702
41	557	670	634	751	951	300
212	554	6	215	233	105	653
10	710	451	364	906	856	792
921	806	281	851	260	322	805
929	478	900	988	77	256	181
760	186	261	87	371	306	918
708	586	840	581	493	448	606
117	140	361	566	31	758	575
363	818	641	695	732	918	683
714	148	468	691	352	28	561
835	383	816	146	480	650	977
362	350	224	55	51	787	763
416	691	584	370	22	184	350
549	192	122	945	764	866	847
425	848	261	947	92	936	454
417	774	439	226	208	842	398
545	311	330	451	724	753	463
794	794	23	424	337	904	359
731	301	266	516	728	653	124
491	709	393	229	27	56	747
116	635	663	54	864	647	685
511	3	293	37	769	750	752
958	638	520	99	907	743	430
153	848	337	884	109	449	952
740	336	563	164	790	259	842
311	532	779	610	443	188	44
479	899	851	944	331	284	146
209	614	186	704	709	150	766
457	151	247	83	558	362	496
987	135	651	358	528	444	436
302	22	349	390	853	335	606
411	606	93	662	161	505	431
330	217	781	289	540	581	993
20	761	399	951	307	122	926
481	326	685	415	719	189	856
780	147	438	959	558	137	266
769	961	431	328	300	435	50
831	906	215	533	138	502	489
930	199	902	733	671	121	881
572	972	476	451	466	614	644
575	665	344	317	811	485	141
539	100	622	139	303	889	971
108	132	853	624	250	832	334
884	805	903	399	194	954	647
177	650	805	856	791	775	402
103	532	227	9	345	543	52
101	699	907	371	147	410	631
569	62	895	880	428	962	493
23	583	747	773	996	611	7
804	323	418	253	343	282	501
870	191	975	802	898	77	947
664	435	861	539	5	986	313
313	242	362	73	849	540	877
801	211	817	77	630	958	676
359	507	669	319	217	863	89
884	573	574	175	648	710	177
527	733	39	479	895	916	543
52	257	414	125	744	930	631
919	229	901	932	783	76	802
883	796	543	510	146	498	93
910	937	631	800	977	349	59
547	719	331	374	672	313	610
461	259	340	56	951	390	544
28	766	355	539	690	743	27
275	700	328	285	637	406	184
693	974	662	999	874	490	438
910	838	404	841	569	381	98
739	260	83	303	775	863	987
993	303	225	328	122	315	353
732	230	274	216	988	858	964
137	702	820	668	723	113	253
475	724	845	25	77	361	526
373	78	382	280	838	828	933
997	536	752	405	790	701	507
215	534	275	7	937	892	744
547	269	687	487	781	937	951
326	118	635	418	794	528	896
493	645	201	401	832	344	542
843	848	369	184	778	933	142
313	637	761	108	756	759	797
105	370	617	955	461	222	92
898	462	123	186	630	782	192
588	362	789	780	558	991	51
511	464	508	152	501	834	178
461	225	963	346	82	307	44
251	886	974	326	206	757	80
999	113	970	273	419	91	729
932	748	275	754	179	548	951
876	843	756	650	588	932	323
187	257	460	732	440	435	170
625	409	402	52	349	379	898
913	36	640	367	863	703	277
973	80	180	102	394	970	64
492	231	234	418	356	744	725
42	153	816	34	161	43	961
826	598	550	896	562	275	640
963	459	668	815	149	266	386
630	210	195	55	338	853	23
97	743	31	30	465	888	12
945	122	592	310	911	611	718
890	426	781	289	426	83	769
419	472	843	31	297	782	104
361	715	67	118	852	571	644
168	637	556	238	117	770	872
906	679	875	215	101	49	313
613	384	26	367	347	84	145
328	935	895	165	597	972	406
995	444	993	483	896	28	255
779	485	951	690	884	518	447
96	163	157	705	541	348	292
776	302	245	787	550	476	43
69	741	294	580	684	777	780
592	354	982	923	389	652	711
582	761	950	934	333	91	518
902	33	788	89	169	268	547
352	664	892	243	326	264	459
136	421	528	745	705	594	678
961	802	905	332	825	925	39
46	363	293	294	655	221	709
982	497	218	74	775	989	877
985	866	411	645	615	340	225
841	231	463	769	377	362	177
851	545	603	157	70	407	601
504	96	634	303	782	244	19
726	505	238	916	197	18	143
702	153	412	252	474	566	472
776	322	759	265	385	48	902
251	357	877	99	197	690	19
113	382	410	580	318	157	334
148	98	766	327	438	247	369
556	496	797	282	950	377	31
555	236	21	959	499	123	124
589	202	80	731	360	525	781
553	935	190	22	647	623	788
974	785	710	569	728	869	52
360	233	712	624	332	748	414
903	938	192	185	618	225	404
444	416	894	230	333	332	173
528	903	595	929	922	834	812
541	621	720	632	546	976	504
952	394	97	77	916	615	902
14	179	685	871	852	89	874
745	832	759	401	604	998	13
830	666	709	936	657	80	66
894	793	863	682	366	230	240
906	692	998	238	575	262	251
287	547	604	657	324	451	978
736	216	565	764	285	234	837
325	823	90	829	984	195	297
660	645	729	760	303	400	421
468	134	484	703	670	347	330
303	483	614	648	274	707	545
480	457	972	312	331	388	93
877	784	144	855	995	826	563
797	763	615	992	310	221	830
752	338	751	209	111	683	191
532	407	251	272	570	353	426
534	639	842	712	243	663	22
511	259	776	935	977	830	496
135	142	80	516	312	677	16
441	155	149	462	791	979	239
784	262	656	517	905	715	209
837	5	934	368	68	922	562
740	790	612	984	421	166	599
193	303	693	273	918	123	344
914	560	875	602	781	788	588
921	210	15	165	735	313	472
712	364	314	700	390	742	827
879	437	726	467	929	844	123
346	689	328	927	237	703	679
57	272	157	356	254	263	779
910	186	351	274	165	721	646
869	478	161	831	659	20	7
544	529	862	419	798	650	484
750	473	604	412	640	699	533
35	626	600	615	980	985	494
119	652	692	847	917	783	831
663	427	467	700	350	747	649
332	663	766	849	351	578	280
105	826	505	972	20	347	437
769	819	128	658	554	28	154
166	359	629	922	405	839	73
527	466	566	142	37	368	309
937	340	129	704	564	335	431
706	366	366	735	735	600	114
404	621	124	330	430	591	55
881	546	91	950	16	139	88
91	471	628	406	427	821	531
8	525	719	728	470	967	307
156	25	880	609	261	431	274
332	155	430	809	884	993	138
410	10	51	657	231	545	911
99	885	803	424	434	35	484
301	611	41	742	5	360	31
740	197	340	61	498	544	328
805	678	58	384	842	234	36
668	534	606	522	61	891	828
172	869	992	246	983	343	980
538	134	298	166	44	252	62
360	959	215	794	709	46	411
27	723	166	43	988	170	511
176	137	667	695	990	732	44
950	879	178	988	637	73	989
292	493	454	756	660	584	920
628	437	968	404	681	708	16
305	67	402	283	519	479	978
132	666	645	709	565	92	820
516	737	602	823	374	813	581
294	237	223	988	65	517	290
167	405	141	214	731	876	12
582	301	14	229	795	624	220
303	821	817	225	390	980	282
691	359	965	778	258	672	489
157	263	858	697	170	902	917
150	131	109	546	569	336	374
406	820	655	307	882	76	780
869	592	623	430	610	313	858
661	546	24	175	941	97	469
600	395	855	40	84	855	632
952	115	860	471	405	590	469
667	732	101	868	678	814	1000
622	229	957	509	206	983	313
555	319	173	737	646	63	800
567	329	334	665	479	705	703
717	516	938	264	162	512	307
241	637	697	944	709	204	890
810	311	531	243	149	435	266
944	557	812	971	240	216	76
376	153	652	338	596	426	979
654	693	914	40	157	763	365
80	308	365	744	888	178	770
918	610	921	557	122	34	264
288	780	267	535	840	51	383
965	574	177	813	832	964	135
427	767	889	756	813	258	608
589	963	300	674	961	169	679
728	703	972	530	665	795	24
86	872	637	305	20	837	714
306	650	896	356	980	217	965
431	917	726	498	548	105	993
197	719	335	346	542	533	277
777	201	663	762	208	520	812
486	244	316	437	609	258	839
929	412	280	872	534	471	265
184	307	78	89	695	29	9
32	523	834	354	845	40	691
152	373	867	68	585	132	501
730	893	438	236	84	985	798
526	366	802	414	73	668	275
755	489	30	474	720	651	613
460	781	997	868	841	448	37
145	793	686	378	899	140	649
211	235	836	151	525	975	58
595	413	20	239	431	30	707
183	793	989	418	904	261	700
927	159	863	827	105	955	560
28	494	353	684	188	526	20
928	640	878	942	543	815	105
600	5	62	730	832	577	488
529	165	883	998	429	52	613
971	634	986	734	614	20	565
865	525	527	724	963	735	310
55	861	20	108	391	14	674
950	666	85	254	3	701	731
68	963	736	799	275	782	857
824	776	641	780	904	279	488
840	899	966	16	142	911	366
162	531	213	88	774	403	973
391	530	115	592	895	890	539
810	839	98	714	858	780	955
983	975	443	413	443	587	259
995	612	224	214	919	78	173
614	839	260	926	904	421	463
361	41	378	249	654	193	128
782	113	392	694	531	864	67
400	649	993	602	30	46	797
639	766	267	571	570	389	912
273	347	934	333	675	412	474
285	789	103	929	121	315	805
365	828	876	812	788	902	661
982	846	408	633	50	444	48
139	391	845	60	22	320	334
510	280	303	14	355	577	432
616	896	580	202	652	600	803
579	664	652	126	548	412	595
777	236	169	504	347	218	846
992	988	735	369	260	171	965
229	797	242	462	495	264	292
504	961	932	797	513	78	729
789	787	595	239	942	137	590
585	575	435	320	992	366	779
849	908	707	199	76	259	172
262	226	652	375	845	41	612
13	137	251	708	105	819	780
896	975	462	935	191	262	940
375	145	99	822	619	976	353
773	729	985	955	927	463	432
623	646	752	980	660	432	612
444	427	744	487	645	541	587
821	753	397	682	898	927	218
502	732	391	250	142	168	601
79	542	172	293	454	372	531
991	547	822	559	416	656	592
3	255	544	219	92	337	590
414	170	412	132	388	205	521
87	366	324	820	203	257	547
988	195	690	256	441	86	652
29	420	711	265	443	653	951
247	880	700	449	239	481	757
522	953	477	12	982	306	70
435	284	777	815	28	318	100
248	275	159	980	416	856	995
823	870	516	37	606	704	945
303	421	302	162	8	229	398
263	250	866	183	585	546	735
286	824	800	448	988	701	492
934	765	634	693	722	761	26
480	511	242	648	811	927	416
59	84	463	672	81	692	903
518	792	246	297	275	390	219
210	608	619	444	91	948	898
930	393	464	789	624	542	282
735	295	405	228	840	478	356
844	718	961	169	254	562	343
215	448	583	367	573	244	891
453	627	723	975	551	939	401
714	834	575	28	384	444	593
614	444	245	499	269	615	782
533	820	981	409	38	782	621
139	618	263	708	3	996	248
755	708	823	360	979	793	43
750	618	117	656	266	641	775
939	488	858	170	107	321	723
697	827	672	951	280	673	968
429	143	232	691	804	66	379
458	141	600	178	954	17	126
35	89	277	29	169	589	270
698	18	477	374	90	33	223
956	362	664	954	226	955	976
614	847	704	414	256	822	702
278	363	541	682	821	96	595
808	125	162	822	158	902	635
157	891	92	485	92	66	346
601	351	722	723	871	769	49
23	564	525	946	952	242	157
878	451	59	176	950	713	566
624	900	199	615	745	304	489
886	827	978	375	423	816	272
882	747	184	72	726	300	247
495	108	997	414	598	388	654
264	453	771	647	405	590	810
527	139	543	968	863	917	302
390	369	412	108	491	996	675
111	396	395	410	897	908	239
783	866	981	319	633	921	80
905	887	599	413	273	710	966
748	297	786	901	17	32	226
180	523	48	659	419	202	494
167	364	85	756	94	371	854
222	533	93	252	59	354	704
425	684	15	762	447	233	737
615	276	929	504	550	111	311
506	968	840	698	683	635	79
578	36	309	506	136	584	297
524	544	127	320	610	973	257
136	705	545	660	250	712	169
854	147	77	65	418	338	675
314	669	75	583	166	351	577
212	804	978	776	739	274	355
752	652	419	624	247	367	407
724	164	458	146	680	439	820
590	201	186	145	292	28	24
679	661	271	98	247	600	233
491	428	881	556	367	531	564
326	210	696	835	568	936	33
939	232	283	709	256	584	400
754	809	409	328	300	240	835
711	786	521	744	110	664	107
707	750	458	262	24	247	364
829	443	849	771	430	740	694
930	640	345	503	805	980	468
451	525	755	404	34	728	816
857	24	340	450	631	134	731
222	510	721	802	244	879	994
699	329	814	896	675	446	308
534	197	112	937	283	335	174
44	606	147	363	827	144	181
412	969	921	889	655	12	552
807	522	891	907	458	128	135
688	695	826	591	303	172	774
586	427	943	996	465	554	781
256	596	910	635	749	445	181
743	105	403	871	604	375	847
207	632	706	577	257	808	171
504	113	770	429	209	979	848
170	723	966	431	463	297	734
929	829	436	470	791	221	37
7	378	804	808	618	208	212
217	988	939	689	431	431	461
282	309	876	732	817	835	801
546	478	905	942	814	984	696
224	385	660	759	790	74	21
390	82	603	800	700	767	500
95	113	174	360	655	590	170
533	853	563	798	856	964	165
349	851	625	788	908	888	496
285	936	56	932	357	501	224
382	381	88	962	184	577	891
324	273	118	444	701	876	899
443	215	149	582	335	585	61
907	664	881	806	439	573	250
3	812	884	147	573	365	47
944	799	88	340	710	53	970
380	840	482	238	226	951	714
30	273	43	896	867	530	540
156	666	448	367	638	774	173
669	666	764	483	842	534	309
425	110	46	799	528	470	608
963	964	91	83	10	388	648
716	325	766	820	768	56	906
953	479	600	392	387	427	505
832	213	671	934	42	543	284
217	246	167	848	45	133	875
147	905	363	936	540	995	569
592	30	690	811	586	858	285
866	189	741	618	902	327	844
101	691	232	330	151	387	357
202	374	313	948	716	597	750
582	586	192	745	17	852	635
435	58	904	363	386	765	168
263	36	656	387	333	437	788
441	337	915	376	502	259	531
310	842	54	157	22	298	430
187	235	739	94	243	814	253
813	592	605	942	731	458	969
884	615	878	809	10	510	257
162	134	186	160	126	888	309
664	979	944	853	267	191	993
615	843	35	17	658	617	480
562	224	493	988	610	780	473
527	203	601	278	385	625	812
839	499	717	166	762	77	359
332	957	428	16	710	326	57
173	989	483	979	238	182	99
502	718	48	395	272	763	187
754	178	51	374	497	38	715
974	695	468	713	66	807	101
148	427	568	546	776	78	635
203	174	726	591	613	585	688
468	237	410	515	269	503	379
828	975	15	810	251	132	274
120	461	928	635	147	785	522
258	761	828	751	255	711	176
684	895	868	695	461	81	132
938	242	410	863	733	259	635
78	296	247	298	6	744	801
34	449	694	242	835	270	432
244	48	490	756	70	773	801
58	471	379	413	263	120	674
212	583	805	358	486	343	93
525	186	522	712	335	686	243
659	470	123	826	52	159	128
139	667	127	701	59	990	95
854	221	263	902	474	199	891
595	610	328	829	996	296	483
152	427	547	305	751	93	949
781	539	956	831	666	660	735
135	36	420	662	425	68	601
993	749	208	213	287	469	40
647	564	833	741	706	331	267
964	779	705	13	436	931	489
256	77	830	939	220	440	122
345	925	794	853	62	21	932
528	696	561	894	224	155	744
103	708	756	543	372	883	424
139	727	57	743	760	39	662
803	942	709	936	701	606	292
979	893	839	650	698	119	854
852	934	137	226	568	80	670
691	806	442	762	818	341	533
108	811	898	289	764	154	205
513	83	220	325	948	674	556
604	757	400	281	514	380	336
800	492	641	479	382	998	682
353	574	95	17	647	421	277
755	428	122	102	29	581	218
737	443	686	270	79	380	943
346	783	801	979	568	503	668
726	824	866	369	133	641	942
346	343	637	731	367	303	197
618	132	231	258	897	261	883
578	951	757	738	963	13	43
738	621	989	152	203	454	82
18	563	303	951	80	848	338
351	417	135	76	737	439	71
753	91	944	414	765	989	651
326	25	437	477	429	947	580
738	561	863	800	520	337	857
460	466	758	202	811	955	66
788	104	728	375	910	49	662
257	183	51	774	499	181	729
68	104	176	788	865	872	663
474	153	191	67	380	683	736
184	713	972	743	370	535	165
101	861	863	960	453	218	363
880	255	761	382	142	304	106
952	361	916	427	302	220	310
219	313	704	395	728	569	114
53	224	510	102	101	254	468
969	672	819	269	124	444	705
280	436	822	468	323	45	253
57	45	53	846	29	390	104
973	467	848	36	230	802	946
127	688	264	604	910	220	524
901	462	216	654	24	174	741
916	944	681	356	685	108	816
762	909	264	668	845	132	30
717	737	402	995	816	78	91
192	469	251	831	769	835	818
987	807	634	867	208	513	78
458	361	811	880	69	184	184
173	19	749	616	189	423	352
240	799	705	209	376	503	655
150	824	587	493	114	663	61
463	22	135	406	787	833	76
5	903	437	878	651	287	57
791	685	264	271	971	787	430
736	953	500	999	183	491	544
311	934	27	99	593	253	126
691	321	876	156	998	283	484
622	35	872	539	803	499	563
423	382	710	207	537	610	663
875	883	232	858	105	410	806
75	509	761	617	221	472	338
801	361	983	537	947	455	962
670	264	13	200	359	132	242
888	273	312	10	986	665	133
585	200	812	502	321	923	451
406	910	879	998	189	542	791
758	474	338	98	585	962	532
346	55	871	239	318	76	881
313	522	561	408	790	471	776
68	588	439	373	674	686	424
547	861	177	642	467	652	266
945	176	442	383	100	551	706
297	174	450	287	842	851	248
888	194	841	44	674	321	886
564	96	157	957	973	903	178
460	426	777	929	560	845	364
859	408	540	336	521	694	317
17	329	869	384	21	216	794
12	914	482	144	3	950	793
791	292	452	184	925	508	951
135	870	509	26	542	306	257
135	874	616	708	409	487	175
497	770	660	185	384	655	767
992	262	488	955	784	801	760
485	141	874	713	893	49	938
161	108	319	732	908	524	376
490	80	505	414	710	935	925
918	737	618	589	605	977	845
914	734	207	189	792	404	583
531	877	893	6	104	497	687
996	893	67	766	226	411	162
665	339	864	843	977	576	834
659	579	513	423	201	987	448
447	128	807	643	614	497	255
510	939	843	747	909	579	560
973	951	462	121	895	954	521
936	629	876	701	731	695	776
413	580	863	74	752	716	385
758	523	3	195	37	986	949
6	973	822	813	79	804	150
743	157	762	15	588	330	332
445	85	734	727	837	408	18
15	630	775	568	95	243	874
65	387	644	252	743	649	772
860	169	748	151	888	621	985
918	650	162	763	845	636	507
814	667	948	4	200	237	390
86	884	26	415	223	113	204
290	27	706	882	71	775	997
46	634	662	801	145	917	714
634	494	28	178	497	989	762
217	695	688	415	896	216	334
107	551	732	522	495	35	529
168	617	874	59	113	786	96
589	683	166	467	723	137	741
509	513	574	960	646	601	453
92	349	435	933	499	397	986
226	833	210	149	189	67	29
891	64	124	713	871	483	177
537	817	815	638	355	836	601
979	94	308	510	741	359	509
673	234	265	400	115	128	731
792	588	27	848	694	891	730
503	333	113	167	545	483	678
422	684	894	500	321	493	175
949	684	566	192	842	977	692
617	752	444	209	233	436	49
920	339	66	864	123	710	506
911	129	105	418	18	284	275
519	463	773	652	1000	872	857
298	208	367	49	499	677	94
596	413	632	619	946	868	514
609	280	734	73	424	718	102
899	393	528	636	582	44	591
659	535	618	824	265	869	236
405	457	532	810	364	117	328
461	725	475	313	58	55	616
318	519	420	916	97	984	121
63	902	157	384	909	541	641
584	665	489	107	972	272	125
697	464	342	78	587	358	293
472	115	857	43	194	522	610
421	493	211	600	666	336	2
249	124	354	838	643	550	313
893	221	676	455	132	440	819
221	166	659	981	342	99	190
165	556	595	976	944	633	365
175	233	237	424	85	447	860
206	748	851	33	317	923	427
620	399	50	460	153	584	282
201	849	62	204	467	883	531
134	650	333	362	763	953	309
369	351	810	341	968	393	810
812	866	520	457	781	771	239
280	684	676	13	929	312	632
630	638	188	313	939	359	89
603	670	956	78	257	929	133
138	748	962	273	200	190	276
136	801	902	63	952	171	18
729	231	609	790	634	197	769
19	354	642	52	205	192	480
62	473	4	282	347	710	139
892	506	920	910	756	606	783
867	443	423	656	131	838	276
396	845	157	103	865	412	861
601	403	469	457	101	490	635
879	523	996	305	682	373	111
922	414	598	73	895	470	880
618	441	223	568	575	124	332
703	961	411	243	572	61	985
361	502	360	358	860	361	429
396	500	676	120	945	537	893
310	661	866	60	247	617	833
163	974	100	124	958	632	673
177	682	439	833	38	232	761
979	420	10	583	7	427	465
249	824	798	130	707	105	502
427	615	533	531	538	98	786
29	897	661	237	72	628	261
761	658	204	289	394	4	331
975	533	870	389	482	532	163
693	973	569	644	952	398	935
35	321	528	777	324	649	953
650	165	869	950	214	55	658
690	718	162	194	588	103	915
323	894	154	71	698	822	587
59	86	460	609	732	373	554
51	512	598	73	593	542	234
838	954	434	107	277	772	739
537	190	923	839	546	541	812
835	437	886	801	177	597	526
942	708	845	661	809	95	122
751	985	281	793	50	208	687
480	909	318	222	281	973	356
558	894	739	462	410	784	815
52	974	295	526	211	927	332
856	722	85	985	515	81	849
429	124	545	233	9	801	425
921	376	813	796	353	248	45
217	122	121	984	110	3	760
719	602	600	980	29	323	45
334	698	370	837	977	107	329
609	501	552	874	924	533	7
487	583	830	481	576	181	190
794	754	925	915	281	539	222
222	62	5	483	739	638	104
235	605	4	580	36	638	957
948	928	734	267	756	181	149
210	218	373	517	370	415	302
411	589	639	592	28	85	687
949	970	167	547	447	856	903
868	663	859	625	563	773	8
691	682	269	363	881	860	151
922	647	372	809	880	395	806
306	875	593	731	754	373	661
230	366	272	191	198	272	303
681	209	338	968	23	947	981
862	43	439	220	573	823	888
996	945	369	676	262	389	427
681	504	465	379	938	462	987
956	120	342	158	13	86	470
999	573	303	830	460	35	916
260	638	388	523	108	314	19
264	50	205	12	7	925	169
121	844	64	480	884	660	251
