332	567	70	651	604
923	84	854	934	130
702	611	677	713	899
678	997	609	132	662
236	614	219	566	291
80	753	476	987	53
706	473	261	411	473
644	840	349	607	965
78	538	109	281	953
765	666	435	727	493
549	204	467	944	824
965	17	176	737	770
591	66	844	786	997
250	81	946	943	678
211	394	899	470	269
971	187	886	680	800
699	612	776	731	466
287	33	189	200	217
320	164	511	847	247
382	621	684	594	615
900	364	481	92	596
780	563	642	303	974
707	861	906	185	342
451	732	896	698	285
425	545	87	91	147
329	143	360	166	630
713	652	2	454	488
586	888	946	533	547
578	686	371	474	519
465	568	513	989	102
793	104	352	960	583
66	829	701	324	617
566	340	246	241	832
921	759	184	171	788
296	212	606	450	492
651	834	675	787	749
93	450	394	40	820
868	81	119	604	484
904	682	361	762	824
930	74	511	738	703
695	674	932	19	177
38	368	757	819	776
114	370	271	449	100
302	452	268	791	632
478	934	913	544	650
721	776	117	976	506
918	94	888	769	994
353	550	718	629	530
641	261	504	506	772
577	398	589	888	384
426	237	634	697	339
477	899	199	845	142
943	958	530	461	936
739	641	745	690	38
22	154	256	256	834
464	710	378	982	835
780	437	385	345	381
907	166	803	992	715
566	313	704	301	646
805	77	909	157	381
494	921	649	720	139
130	834	467	771	687
947	341	716	950	98
852	73	444	610	136
997	495	668	900	188
873	340	49	323	154
274	849	939	818	610
979	608	482	1000	655
126	901	944	391	158
501	539	383	913	590
458	211	674	702	322
717	224	534	185	728
123	305	161	258	665
604	857	213	39	19
166	583	621	944	27
998	345	685	57	945
454	344	618	261	29
417	966	173	890	204
407	624	530	391	374
328	541	623	317	639
359	993	512	139	100
684	247	549	124	383
696	12	539	188	244
169	194	475	832	37
689	824	512	981	63
27	761	30	780	118
996	837	447	547	212
776	763	734	765	599
227	467	121	72	34
862	316	811	246	710
59	147	176	214	974
400	310	440	256	321
844	555	86	36	443
494	844	200	942	327
399	536	674	754	977
686	731	445	311	690
589	818	113	528	692
273	510	70	557	951
183	181	304	66	519
633	275	96	787	989
772	723	818	642	280
507	145	669	9	409
504	281	812	382	526
774	4	33	601	123
540	736	852	979	539
842	362	573	827	4
407	404	274	716	661
187	946	937	305	529
531	610	344	547	953
222	361	111	570	641
156	693	232	153	330
905	744	963	320	1
14	960	6	614	352
631	884	544	22	432
249	649	442	619	211
377	505	861	2	879
734	911	434	159	240
450	87	83	654	793
234	838	567	970	641
849	985	949	296	622
931	916	611	334	53
573	230	231	2	59
814	930	163	299	533
58	477	610	185	145
981	420	845	762	380
517	656	16	255	507
225	231	540	963	810
263	54	624	897	670
960	1	731	12	919
243	855	710	813	28
39	260	234	76	345
697	124	514	507	304
634	705	169	756	2
871	365	139	663	128
962	782	771	24	172
642	230	947	787	161
616	232	465	936	810
524	737	496	896	926
146	944	177	874	565
749	915	631	705	760
83	446	96	370	207
732	132	532	901	519
715	415	845	849	905
64	342	928	453	328
152	251	270	728	400
372	127	157	699	889
96	689	938	659	905
857	330	604	447	89
320	500	421	254	812
989	289	582	455	368
410	43	837	546	481
825	451	818	326	227
851	482	26	763	583
141	740	935	885	414
761	150	274	267	296
524	365	639	984	669
397	836	952	423	465
479	26	956	388	966
194	499	7	677	854
816	135	365	342	455
837	697	229	60	417
481	898	207	772	352
416	762	960	727	915
420	653	705	261	334
290	79	605	582	793
282	250	927	1000	781
651	987	654	644	810
579	652	56	123	615
485	300	10	758	247
259	854	509	707	732
924	554	414	883	319
477	231	284	605	119
255	865	317	623	250
121	550	479	52	598
828	886	805	120	200
760	745	848	708	480
423	118	140	957	124
864	169	752	671	793
429	195	563	786	523
876	673	778	817	382
903	314	245	314	52
418	843	348	309	540
107	166	171	887	210
578	350	868	253	450
306	524	511	246	531
910	805	763	440	482
417	337	457	862	288
110	89	841	626	214
808	718	670	667	85
298	966	880	910	422
927	472	575	169	11
530	870	774	561	322
979	25	144	502	590
694	622	551	311	70
326	349	946	826	471
426	696	679	569	749
488	245	492	196	849
192	627	685	198	25
372	522	927	616	241
575	452	983	416	23
425	977	767	994	949
594	24	676	291	127
33	126	533	959	210
28	434	935	752	993
186	618	566	605	111
971	577	480	75	592
808	842	860	870	65
402	755	434	763	777
313	446	321	84	207
822	32	762	973	751
408	328	560	916	144
359	336	745	455	779
403	728	947	886	305
392	702	136	439	307
32	926	141	800	743
407	723	356	625	925
802	686	803	431	763
859	709	681	489	301
368	722	622	172	245
789	917	101	282	144
730	461	206	272	317
115	191	573	793	416
678	632	874	562	991
307	928	67	391	290
659	91	65	65	859
291	838	438	845	817
334	627	131	748	664
215	131	128	104	372
889	125	416	392	811
194	452	386	5	642
932	504	695	573	784
125	17	338	242	799
357	198	593	648	402
132	425	235	666	940
50	332	808	409	680
814	787	88	162	556
449	81	254	484	984
200	748	876	2	981
730	785	360	51	544
548	360	274	365	557
49	362	873	374	728
816	650	686	829	445
720	848	73	882	582
740	861	792	778	566
285	410	216	345	211
407	127	720	184	545
382	704	268	269	82
640	366	78	579	806
119	561	632	208	942
477	614	822	463	17
534	353	442	755	411
630	958	267	152	966
810	488	310	579	815
495	659	336	215	105
698	24	391	317	338
475	96	990	579	982
633	142	469	146	87
217	27	492	982	463
882	135	326	796	868
121	410	657	249	596
89	976	545	257	983
503	885	196	587	970
211	924	184	881	174
608	817	844	584	590
63	201	141	156	788
95	630	274	161	972
584	463	265	430	739
712	827	492	967	889
968	476	390	651	486
951	193	78	319	46
302	315	614	809	325
190	683	484	689	559
478	757	522	127	442
418	32	73	180	578
553	930	773	478	634
265	882	295	657	78
456	278	959	554	279
751	934	785	140	564
249	453	383	663	119
979	437	368	618	732
578	675	689	859	967
981	206	612	261	885
769	956	8	335	952
986	133	193	255	314
474	208	583	476	497
835	346	437	623	576
380	690	591	98	335
197	357	763	445	668
753	788	956	528	634
414	188	277	722	505
936	307	544	634	601
733	179	104	524	232
378	583	360	62	551
990	354	15	37	338
365	723	661	864	146
352	548	200	695	949
222	670	33	290	932
234	785	828	291	548
586	582	272	537	905
556	812	884	646	185
356	244	639	619	288
436	402	424	456	499
84	829	411	152	691
778	463	576	13	799
701	855	579	827	714
607	962	918	395	513
618	125	986	220	582
178	57	343	483	823
941	326	134	244	203
509	190	292	574	366
779	86	81	300	688
988	554	505	963	124
393	54	274	989	640
57	570	306	598	109
727	937	298	964	426
479	455	25	865	975
878	652	993	89	911
275	874	30	621	400
3	497	489	10	966
522	616	523	897	144
892	978	163	544	180
178	540	562	66	790
914	191	288	847	484
847	352	343	572	436
659	323	516	851	399
454	420	295	134	390
442	153	335	79	211
63	765	729	474	473
714	730	221	471	772
582	780	545	572	671
921	920	483	989	971
514	253	2	458	109
898	808	192	96	440
602	887	84	331	797
583	721	37	382	162
901	492	233	383	95
156	963	481	940	646
378	797	489	276	938
708	794	606	404	715
780	785	807	905	509
372	970	120	923	987
120	697	545	446	878
662	827	835	304	338
569	62	737	504	931
364	273	283	5	852
727	711	960	656	390
44	587	253	853	879
473	224	115	259	181
993	937	51	59	396
2	483	977	687	372
611	555	519	874	938
833	585	350	881	469
813	275	806	934	202
918	958	704	17	971
474	61	829	223	901
912	668	483	289	64
93	436	80	944	544
588	688	601	180	280
252	318	844	363	187
547	965	318	555	877
247	516	540	82	646
222	666	985	931	855
304	495	718	830	235
621	766	284	757	840
134	575	682	290	25
863	718	904	812	526
703	132	736	777	177
990	573	820	83	639
852	515	611	241	529
456	782	55	36	764
829	798	12	694	460
714	611	776	635	722
625	16	750	469	810
611	311	507	302	264
30	366	255	797	652
226	180	287	257	809
182	699	957	813	629
600	535	854	1	684
869	147	913	489	578
511	347	364	557	662
623	38	437	25	86
756	739	789	477	471
300	446	776	163	779
585	303	133	905	807
214	445	453	201	770
6	306	335	338	339
316	728	676	470	846
924	683	265	26	771
161	421	868	909	778
961	368	112	267	386
890	296	132	631	231
980	561	207	725	34
329	973	427	35	517
361	338	259	181	166
222	637	524	428	816
325	999	141	353	807
457	485	904	615	811
613	205	192	907	414
285	2	512	569	29
405	941	94	291	659
153	574	825	14	889
752	101	422	572	174
7	225	82	917	855
426	233	890	94	225
192	86	652	341	593
742	414	631	125	242
899	253	310	624	130
179	929	289	255	973
383	939	322	768	536
748	500	517	696	258
816	281	504	288	551
31	596	319	971	279
566	422	131	239	748
31	246	541	714	375
504	404	366	301	701
441	127	91	589	383
420	631	569	637	80
596	426	953	393	797
900	328	968	238	273
551	815	325	509	279
554	651	469	790	261
676	408	98	409	588
8	864	45	764	17
232	649	879	155	216
464	850	162	363	553
245	950	363	477	875
214	148	894	29	549
150	432	553	299	995
224	128	961	634	900
478	501	239	807	780
102	799	530	576	190
792	702	422	805	956
773	630	739	458	844
518	790	985	446	601
174	219	103	186	304
239	825	624	784	756
456	620	369	605	979
760	667	247	624	723
498	265	817	69	760
208	596	290	433	271
157	858	175	633	307
261	767	514	823	401
50	439	688	541	453
544	534	521	623	82
117	331	189	546	12
634	722	437	696	393
344	25	604	256	471
181	181	492	915	956
24	489	5	347	754
973	1000	877	451	928
94	600	497	841	531
12	583	960	751	546
176	351	797	567	507
495	865	489	989	796
447	194	116	653	17
525	460	22	499	843
899	854	783	447	483
595	890	887	590	564
848	288	263	626	237
879	641	57	336	995
905	878	151	858	14
319	994	895	991	236
572	913	533	148	669
207	61	212	354	594
929	389	563	607	440
757	170	670	553	183
536	100	536	163	931
596	158	219	448	772
778	919	626	734	749
662	350	290	263	912
468	245	491	382	405
302	406	988	880	748
958	919	6	855	85
260	931	935	600	230
80	360	712	794	464
590	80	236	207	964
715	809	799	906	150
456	378	220	236	841
37	144	913	401	659
960	13	319	696	293
711	151	631	27	119
968	375	313	859	864
348	906	278	685	16
427	575	255	238	436
242	838	298	896	874
808	436	518	20	267
646	280	631	996	751
323	518	643	429	809
548	299	869	315	432
285	60	459	508	789
54	410	241	285	863
967	713	157	579	936
968	720	432	593	725
681	753	954	624	880
656	713	82	173	406
138	16	167	640	623
214	191	83	384	631
399	889	188	324	800
61	115	982	233	248
873	617	885	660	231
281	803	131	788	272
703	48	277	263	463
530	672	404	313	385
341	45	28	956	405
453	262	617	8	904
83	832	587	157	856
993	851	924	483	655
419	654	668	59	401
442	141	893	900	760
7	434	96	724	133
760	853	369	257	816
142	974	367	740	276
65	510	523	762	659
42	663	634	353	321
51	885	672	541	380
249	179	163	38	639
369	834	193	490	199
106	948	115	2	562
816	59	297	755	592
857	894	927	376	291
889	271	183	551	815
255	132	279	329	277
590	454	159	403	757
644	64	555	359	8
426	153	868	781	964
427	843	728	434	538
245	637	418	994	782
309	786	343	210	114
857	540	296	483	482
799	531	613	66	968
144	45	918	174	963
319	115	773	710	187
53	447	55	699	964
39	908	246	862	179
297	250	738	531	609
36	828	898	487	131
855	843	478	690	844
167	944	689	947	771
793	661	162	9	172
851	343	182	841	201
41	819	953	457	953
889	156	408	15	420
770	467	849	332	467
656	49	614	361	520
791	748	322	150	317
31	618	624	118	501
842	577	60	12	995
908	841	599	886	262
348	96	746	643	186
396	54	492	889	448
673	21	664	272	323
76	138	803	918	751
110	48	933	64	164
756	130	252	611	332
227	447	198	496	946
89	762	271	608	211
193	29	932	180	681
856	984	985	280	838
496	138	813	185	558
70	724	381	819	698
820	851	977	832	493
819	756	403	252	272
29	146	745	43	748
581	991	649	539	905
714	636	998	421	387
782	800	941	242	325
617	449	407	93	285
830	775	839	484	344
37	133	444	367	617
238	668	632	340	239
772	730	887	715	987
325	484	632	629	548
672	859	347	12	736
457	904	910	777	403
261	118	220	174	357
425	318	202	42	950
34	608	432	423	315
176	329	449	180	539
259	923	158	469	691
299	513	944	851	333
352	258	234	344	63
878	695	41	856	948
860	342	532	437	111
270	240	366	200	649
48	524	341	272	467
998	851	633	235	62
223	869	372	525	859
564	382	709	479	314
739	247	619	811	633
960	667	236	578	303
173	837	528	698	124
927	606	994	989	596
668	168	187	437	914
666	544	256	831	901
308	403	338	141	726
177	780	288	468	714
748	764	619	537	874
851	714	687	916	10
741	734	2	234	171
72	107	430	734	845
777	747	171	764	200
518	438	43	97	243
133	62	959	940	680
880	632	612	876	258
215	338	972	199	370
144	496	992	834	238
958	713	953	727	577
696	115	843	743	50
795	832	717	300	512
125	175	209	729	218
226	589	210	371	41
959	921	17	824	282
506	784	626	14	331
469	141	820	737	858
466	908	941	969	996
694	873	945	905	37
304	238	567	895	374
908	791	160	372	685
625	803	88	101	910
904	270	772	170	346
189	521	629	806	218
487	90	52	954	661
513	684	380	869	890
552	105	67	577	937
328	144	833	412	348
25	541	358	749	119
60	13	826	668	43
11	980	323	319	179
187	178	665	722	158
168	553	495	178	140
553	966	836	518	724
439	960	66	370	819
872	429	77	129	295
672	773	359	404	587
249	444	379	471	406
346	648	779	947	786
465	312	557	203	617
707	647	13	906	163
867	28	60	811	691
187	605	407	815	826
23	327	319	626	611
8	395	502	189	498
466	446	345	446	947
308	887	333	573	362
961	726	732	354	442
931	900	616	542	159
640	86	319	326	474
349	930	271	811	970
706	20	488	521	83
210	868	187	672	290
216	539	354	475	699
340	976	374	8	451
558	633	420	259	871
671	32	764	966	207
335	653	386	561	956
756	465	994	689	627
666	254	533	222	28
690	964	35	456	346
547	793	452	385	91
236	559	67	590	512
209	739	913	852	26
503	781	634	922	816
739	672	743	948	31
247	951	942	349	194
766	532	729	128	726
38	814	359	239	614
919	157	355	568	134
901	536	467	448	489
391	205	767	711	410
490	503	932	206	632
168	800	537	350	37
576	941	249	473	87
880	650	794	894	829
292	247	305	900	169
230	9	946	452	747
697	915	960	903	824
837	981	568	385	535
752	841	830	539	966
775	63	36	997	436
579	764	56	672	697
283	208	666	33	674
810	832	976	118	480
619	950	674	998	398
540	731	884	94	233
605	746	405	543	638
167	229	964	554	298
853	590	64	956	256
842	663	141	286	40
627	180	930	628	123
901	696	705	3	619
150	276	128	856	781
882	760	956	167	643
100	656	138	960	346
577	525	723	741	405
951	673	591	153	920
394	172	600	846	817
883	876	803	258	289
135	879	826	171	638
802	978	860	858	324
262	860	852	731	436
295	737	225	98	128
309	356	462	363	814
951	170	168	728	455
805	883	63	331	964
524	943	86	632	379
341	684	565	797	406
848	963	316	878	716
695	282	726	837	696
805	186	39	537	472
600	425	676	682	199
935	865	641	817	32
64	153	916	635	806
236	239	748	99	132
739	894	96	88	705
289	756	132	750	144
555	305	598	596	172
775	448	174	167	363
991	361	845	273	470
410	799	846	299	765
744	453	348	192	912
499	486	99	54	173
133	790	754	514	345
599	631	288	245	401
38	97	803	377	871
819	176	111	237	985
832	124	167	602	357
819	184	994	280	590
705	333	534	117	458
16	654	360	726	948
34	804	126	367	326
339	833	448	634	774
685	398	89	129	303
925	924	328	33	565
110	190	872	865	160
152	870	551	51	382
284	60	971	385	59
150	684	532	322	654
443	199	500	623	952
110	747	903	813	621
526	342	724	228	24
569	237	99	104	786
811	106	905	10	903
895	336	652	743	668
323	582	86	804	524
596	778	352	429	43
138	30	125	842	331
680	450	603	122	636
644	489	420	575	461
227	391	192	346	287
915	985	20	885	584
390	194	417	857	450
152	403	388	989	156
584	12	967	415	818
297	919	381	217	532
319	443	803	123	910
195	172	256	677	885
633	379	339	672	324
415	129	384	13	940
15	783	186	578	375
753	573	983	370	468
493	70	174	906	396
570	962	379	55	672
112	896	452	693	958
557	360	741	74	624
539	995	115	211	178
613	283	217	30	577
614	769	84	676	535
486	86	78	115	670
863	849	756	375	210
628	294	844	486	755
993	959	91	235	169
823	800	967	228	423
734	772	926	717	852
130	847	382	723	687
788	777	640	177	827
251	653	46	160	569
589	12	643	543	263
324	817	305	185	694
496	646	806	425	949
982	584	120	506	661
520	865	305	407	628
830	994	492	750	228
759	290	79	139	762
206	224	464	698	507
374	598	680	789	44
789	264	501	372	376
605	991	68	163	995
278	929	67	643	866
626	92	500	257	757
14	742	908	470	582
816	885	916	122	580
442	110	393	270	7
352	585	534	80	644
344	996	388	382	478
63	476	286	581	202
330	141	38	624	362
488	734	642	776	906
245	661	465	480	229
42	231	228	926	514
713	594	478	58	717
831	381	874	299	416
56	379	79	61	401
422	657	617	726	274
783	53	136	923	652
119	748	449	869	80
883	786	560	846	561
709	485	161	666	403
769	782	917	410	62
667	907	920	257	948
509	447	201	894	353
575	28	348	143	189
452	315	833	884	745
206	419	262	754	489
906	447	307	891	745
78	861	280	458	724
249	281	603	998	949
1	111	268	565	177
190	86	694	487	788
421	761	610	836	605
384	470	193	604	589
827	689	148	384	428
334	588	944	773	220
964	140	722	500	11
594	9	920	827	768
384	62	877	285	814
420	185	793	412	890
220	71	763	368	885
731	206	474	631	949
676	443	70	778	697
29	340	336	435	438
118	344	530	438	747
744	292	846	869	929
790	998	132	360	729
600	862	305	703	994
710	198	716	816	309
825	369	221	871	801
338	596	478	749	997
222	598	178	548	933
124	914	223	634	924
518	980	678	400	885
709	18	475	986	31
386	888	650	410	136
491	227	325	328	12
197	993	163	876	20
365	977	252	951	920
785	376	656	860	655
464	143	135	788	194
605	276	254	398	313
916	763	372	597	548
196	852	520	477	286
357	242	759	634	392
45	783	500	882	233
786	103	438	289	326
188	722	278	264	621
885	38	207	684	4
929	782	512	158	224
803	706	174	380	800
313	135	192	421	32
179	206	138	239	946
448	566	32	672	418
373	24	627	831	519
454	193	761	674	872
567	101	650	477	147
15	677	869	469	188
708	494	387	508	215
393	980	478	331	374
685	492	984	307	153
840	91	102	659	201
956	848	103	461	58
691	562	159	494	937
883	6	486	502	523
547	167	861	622	487
343	950	11	76	254
732	85	164	594	296
580	696	440	894	569
11	761	509	718	872
356	683	902	190	336
682	858	955	282	372
493	695	501	997	835
625	252	745	704	467
578	242	96	623	19
642	969	432	234	626
639	688	191	809	846
819	892	129	942	587
98	496	598	751	457
722	676	148	504	614
860	251	145	91	104
764	610	209	316	380
733	96	208	710	493
926	745	419	631	290
834	24	512	928	547
773	515	18	275	619
494	497	240	476	217
85	262	568	7	388
40	574	810	566	220
258	171	699	318	443
112	237	774	887	578
773	483	418	216	210
176	920	702	905	521
137	678	415	600	634
48	437	617	526	13
161	294	153	570	532
303	111	629	558	787
128	780	403	6	381
301	321	490	43	778
869	819	806	8	509
344	81	560	144	619
538	345	846	707	597
97	171	453	347	374
645	86	804	938	216
657	298	842	938	432
943	185	932	602	793
665	344	659	511	725
418	586	379	979	643
565	450	833	362	777
836	591	236	334	295
371	142	93	212	899
927	88	800	439	877
285	452	190	651	190
515	470	874	73	92
988	14	876	438	208
6	501	214	421	383
363	267	540	859	990
885	319	871	601	913
900	27	880	149	195
754	886	653	275	330
747	977	117	930	381
119	143	131	413	974
565	532	265	117	914
882	947	121	645	635
423	287	308	408	971
152	208	434	890	650
52	895	630	606	828
29	687	54	409	619
846	159	257	715	549
611	819	87	213	123
964	403	592	424	305
552	712	476	979	227
813	708	974	54	513
798	371	730	262	985
206	14	371	271	622
810	740	43	489	69
962	608	831	348	120
461	375	508	2	33
394	123	319	615	637
172	416	383	576	544
996	304	239	960	102
5	283	842	929	902
700	17	397	693	19
685	367	881	361	677
303	421	870	985	845
281	857	446	901	247
624	239	214	66	341
944	79	775	800	253
812	616	851	728	636
90	366	656	636	912
911	520	538	341	443
379	8	35	810	920
447	989	650	4	76
151	149	443	567	183
826	119	450	436	913
601	1000	3	172	141
98	264	229	462	914
74	666	764	420	545
245	260	487	622	72
992	526	73	289	53
735	906	622	579	65
671	854	50	317	293
105	771	832	866	577
824	760	149	175	409
866	225	234	505	781
928	594	327	220	657
535	550	621	747	230
785	311	488	252	435
868	215	814	391	189
296	682	185	846	896
561	814	970	797	423
636	359	291	657	737
427	282	442	694	980
247	70	670	899	263
495	717	541	533	546
143	100	94	658	971
238	187	304	870	896
431	303	551	154	56
130	151	343	634	241
813	897	378	504	623
775	129	418	22	574
443	449	570	737	799
912	658	85	627	405
245	324	634	862	923
310	68	366	148	235
944	12	973	882	630
354	814	912	259	423
347	867	789	189	204
235	478	367	67	677
535	980	681	327	27
854	133	132	918	780
839	11	664	927	273
383	203	347	405	761
541	693	133	980	837
673	658	524	971	972
775	319	108	851	308
362	522	384	208	543
665	59	228	115	453
173	768	563	173	708
994	930	467	773	69
770	763	472	87	557
672	599	210	778	805
260	109	587	241	467
357	471	702	834	978
635	756	832	128	506
158	686	71	699	300
140	102	486	811	800
222	188	954	815	765
80	189	949	73	247
903	778	353	540	917
205	749	221	442	683
248	518	729	267	367
913	81	984	190	400
345	537	644	733	105
974	849	580	897	828
491	998	462	660	992
62	715	637	932	683
260	56	799	192	636
887	547	268	441	3
970	403	24	283	534
757	63	107	291	540
225	980	80	345	684
5	902	378	948	995
796	883	831	481	598
244	508	300	26	98
619	663	576	775	793
957	356	726	22	345
547	934	516	432	592
429	715	190	277	762
159	384	183	96	990
628	610	327	367	380
648	939	942	967	363
686	933	557	572	227
370	999	314	744	497
37	990	679	248	196
916	343	858	531	327
698	225	455	565	398
56	372	9	518	873
334	890	925	80	984
465	861	834	916	37
347	427	295	618	426
685	340	832	782	266
381	885	743	313	805
233	26	468	209	942
288	705	760	978	552
93	206	297	531	350
284	487	829	982	2
61	567	513	84	260
786	127	74	703	552
169	365	381	886	614
632	165	917	656	653
960	360	309	186	977
435	568	842	502	347
184	781	915	633	719
879	832	891	649	657
479	504	927	182	996
187	399	491	854	736
822	822	199	524	638
737	160	809	930	334
506	247	112	250	585
117	7	647	833	88
622	872	699	165	199
801	844	584	387	990
348	147	811	954	344
253	802	350	930	316
328	271	426	993	971
842	425	271	8	242
849	13	539	487	620
553	323	820	127	569
385	528	912	623	947
656	757	5	913	221
954	567	624	206	468
137	735	598	873	89
409	353	507	985	255
651	450	376	611	73
722	839	736	74	46
736	170	896	281	51
520	651	792	785	813
180	773	47	88	64
32	403	606	211	516
671	342	679	563	378
623	555	205	93	255
616	241	126	500	415
281	400	630	435	897
926	195	326	910	909
893	624	194	812	653
49	563	657	792	385
45	606	416	708	158
977	573	799	856	664
668	239	189	198	859
519	774	915	645	54
620	554	771	106	406
50	952	287	585	81
987	239	92	478	873
469	899	860	287	934
746	493	425	372	689
636	766	463	646	988
716	120	195	346	762
996	605	862	675	726
847	519	603	239	37
362	548	228	975	188
709	370	372	465	916
305	926	872	659	330
412	901	398	683	83
593	12	573	86	618
656	112	474	918	942
109	767	558	417	939
405	972	230	977	892
402	719	855	793	173
511	146	548	260	191
693	821	684	793	682
746	272	713	772	108
325	265	572	606	607
647	513	814	846	846
435	55	221	662	71
369	581	527	916	184
555	687	883	283	945
338	147	518	894	350
711	830	742	234	373
18	175	515	707	418
23	838	48	4	908
569	843	687	113	836
744	148	226	743	469
903	104	570	708	549
732	202	771	490	750
721	124	119	878	634
597	66	187	767	284
603	279	522	472	839
614	514	973	336	751
295	709	399	706	778
234	577	773	761	899
666	509	181	862	4
754	18	747	371	513
459	775	776	42	488
549	128	974	233	510
63	81	112	371	777
738	59	219	925	271
831	986	523	147	596
269	909	123	610	105
602	698	412	696	546
708	986	951	420	380
122	392	517	633	40
318	675	867	132	264
745	693	69	220	489
834	639	341	391	373
274	559	900	288	871
191	478	603	203	971
231	573	403	793	352
634	499	238	792	580
383	472	741	322	136
123	661	648	503	464
298	104	626	275	331
685	482	565	200	849
753	843	901	696	547
163	459	440	156	174
732	508	895	68	13
838	447	369	646	70
414	826	278	730	572
527	398	890	751	252
87	354	7	571	830
579	608	819	199	911
939	676	136	378	300
6	584	377	479	711
928	511	113	291	502
596	609	761	147	735
488	792	67	469	765
369	664	469	892	753
962	969	317	949	567
924	999	523	188	950
819	728	922	231	313
614	26	606	617	125
324	903	497	612	324
283	798	569	879	294
136	241	751	960	128
166	64	366	209	440
934	565	479	150	677
414	14	641	694	412
252	547	818	64	853
316	388	365	388	849
3	199	593	525	277
658	520	681	175	688
761	18	813	504	403
827	71	328	358	825
147	248	166	979	997
749	298	543	798	595
829	626	927	71	339
196	85	191	889	329
966	300	949	622	500
438	145	781	594	782
811	704	29	604	250
220	265	957	937	210
607	767	555	239	236
745	244	944	743	985
992	995	768	361	52
66	775	98	774	561
244	302	352	32	341
99	491	548	16	772
403	301	103	43	744
166	593	739	891	10
404	4	575	64	349
703	968	705	623	2
102	438	267	611	175
403	604	795	450	562
193	868	713	124	91
571	354	943	891	271
634	200	516	610	467
268	409	700	35	503
20	171	792	2	100
375	145	216	13	889
48	379	438	194	7
139	707	391	697	978
397	118	318	395	368
778	111	501	114	992
287	350	371	715	212
807	963	619	83	472
371	35	732	303	91
698	8	28	70	997
692	984	689	827	704
317	162	61	765	774
919	870	216	508	405
59	19	100	163	243
49	467	77	588	671
181	647	305	899	271
621	543	433	676	50
143	987	5	960	347
77	30	687	40	159
857	473	99	187	765
803	936	468	616	296
688	852	549	876	243
992	503	428	67	267
464	45	769	101	622
459	760	861	328	629
562	727	859	26	76
429	248	30	418	406
39	577	342	688	104
114	260	675	460	347
603	415	392	176	956
652	692	456	268	380
301	483	54	826	399
343	367	400	420	554
88	53	331	874	854
77	32	43	177	806
739	916	12	874	371
407	831	157	928	513
891	887	916	437	513
379	993	524	900	152
855	684	912	503	614
630	618	159	653	800
306	236	500	148	504
274	254	119	771	267
487	318	553	691	384
777	722	403	680	954
959	523	289	150	226
733	355	330	288	896
423	129	767	642	883
581	84	699	677	107
358	444	25	343	309
528	796	260	980	719
757	251	882	377	925
818	48	306	750	864
398	381	968	320	657
345	15	943	760	854
858	108	952	804	377
722	425	164	449	750
552	449	923	517	524
356	77	100	549	212
373	296	493	135	51
205	105	380	861	285
941	506	411	14	8
364	179	323	676	866
645	437	306	904	929
69	532	661	272	151
817	656	44	935	455
411	200	288	574	61
523	507	79	622	458
223	412	822	845	792
244	956	640	940	393
17	377	485	333	376
515	275	404	364	137
939	209	450	402	474
440	299	268	357	587
427	116	81	718	784
391	108	632	340	699
139	463	352	833	550
151	257	539	248	991
670	331	707	861	392
239	232	787	616	926
885	522	410	381	418
165	138	605	4	689
320	476	301	426	278
784	215	281	538	556
62	582	270	757	954
965	750	865	444	367
662	580	231	556	447
123	284	922	491	307
232	877	835	855	960
681	136	476	92	807
637	125	143	778	574
832	843	256	424	501
242	786	683	454	602
518	877	249	755	389
387	485	402	66	435
455	563	509	375	351
319	895	360	100	108
309	377	863	962	209
439	258	715	504	279
726	182	893	733	698
653	224	258	997	295
28	602	880	222	300
81	659	270	537	278
843	729	230	837	167
986	832	273	827	763
116	781	454	294	829
962	556	242	792	59
515	518	625	492	208
914	25	386	299	771
541	972	416	691	60
75	31	497	800	862
192	232	503	254	718
740	236	323	871	246
836	25	192	532	99
809	254	190	984	528
522	707	10	260	308
602	199	805	41	329
663	905	223	111	155
212	963	301	483	167
923	525	131	734	795
995	177	397	989	623
797	916	648	344	781
827	813	360	702	299
643	893	838	917	278
846	644	161	649	59
489	254	763	783	849
40	134	622	728	665
43	370	992	917	105
457	15	553	172	252
805	225	902	664	535
687	655	998	587	538
343	579	855	994	939
499	140	701	599	436
215	551	630	517	798
395	451	294	881	561
544	472	460	788	638
913	176	527	804	607
768	903	51	559	112
252	471	897	816	152
43	503	468	621	327
42	620	971	124	359
666	39	182	128	925
216	949	549	231	78
593	275	330	984	810
846	548	630	818	803
107	633	747	785	542
667	718	157	239	433
962	191	85	933	207
642	642	67	267	964
319	458	489	423	411
893	166	878	669	602
204	92	256	426	51
393	341	439	769	728
913	362	770	300	881
942	668	7	818	907
169	111	239	901	797
367	578	217	11	602
378	436	960	568	791
2	66	62	549	39
981	336	513	143	362
459	3	806	554	345
532	599	484	125	603
637	881	110	241	308
184	672	108	261	884
444	758	238	834	961
838	897	479	697	719
584	652	269	968	417
70	760	108	552	651
227	607	596	286	408
613	452	886	934	201
116	789	313	654	689
764	692	3	115	37
497	319	599	358	912
730	704	80	581	173
726	332	353	580	244
793	944	348	289	425
324	837	283	606	742
154	17	778	651	566
885	799	962	100	475
229	609	269	937	300
623	512	149	700	508
1000	91	15	603	159
732	876	261	886	589
670	600	84	928	308
44	308	663	260	930
745	977	526	295	371
