914	4	575
351	326	222
60	826	579
188	310	260
583	570	35
992	691	598
7	226	293
386	371	646
44	253	161
632	701	354
730	424	542
145	339	91
660	371	736
335	44	584
797	547	828
31	640	646
64	326	430
504	387	89
750	988	619
643	804	703
734	165	821
803	353	860
121	901	549
385	345	610
658	735	708
687	385	229
976	506	990
712	185	995
793	3	628
995	595	615
330	435	738
709	621	95
288	29	871
363	893	737
18	453	381
234	298	974
261	310	464
803	1	51
556	915	434
28	915	13
92	368	568
118	384	638
884	304	133
651	53	580
845	553	269
970	710	6
603	190	54
897	137	114
622	852	593
572	592	883
50	11	891
528	589	597
689	663	625
429	446	82
132	919	501
61	164	352
199	871	662
361	519	486
364	935	43
483	970	799
372	901	142
400	39	609
775	643	378
504	212	560
764	561	990
333	178	917
341	103	389
974	966	468
626	79	553
803	212	892
884	167	417
821	228	645
727	549	200
105	31	549
77	572	517
905	99	310
305	783	132
377	784	8
322	420	22
761	632	175
650	204	298
54	477	802
58	772	609
774	506	71
716	740	675
446	63	857
660	319	24
914	428	850
71	650	715
193	228	648
557	724	753
17	841	164
803	489	283
842	816	291
304	198	568
144	579	585
92	512	122
69	876	721
520	590	423
114	406	121
717	182	334
189	155	277
586	299	206
473	790	503
490	811	600
127	758	115
885	108	876
988	274	454
700	83	57
636	169	733
680	476	647
398	61	503
570	894	542
114	262	80
993	567	132
147	102	330
391	962	645
917	802	413
31	141	382
81	804	496
519	188	838
809	478	111
31	489	771
1000	865	664
283	244	891
275	193	366
811	207	909
86	669	512
716	279	360
487	508	443
161	36	758
341	101	712
994	310	330
481	627	169
948	278	228
171	448	170
250	175	301
588	356	978
719	628	55
133	242	968
70	747	366
197	717	837
886	296	706
923	648	534
326	80	1
131	729	644
662	156	342
383	374	498
115	501	302
475	617	497
503	194	414
54	708	223
102	466	527
892	870	90
28	712	594
740	457	627
107	379	33
461	226	327
714	295	660
175	670	654
344	493	213
756	817	63
258	428	808
496	344	210
305	522	915
428	754	237
350	434	29
32	236	349
825	778	713
2	387	488
27	914	197
262	54	714
996	213	538
951	824	535
753	252	209
896	345	484
906	220	173
88	384	642
135	20	256
422	922	281
667	703	528
304	101	707
238	596	729
842	654	904
902	521	464
547	782	250
703	115	228
89	711	444
822	442	216
104	924	448
304	777	615
226	388	636
975	657	690
177	55	464
665	39	665
238	742	146
184	879	40
57	677	358
57	982	382
678	300	516
218	265	982
604	986	617
813	4	413
862	132	5
677	144	278
811	298	905
795	632	266
992	65	70
270	921	81
425	544	234
864	467	667
467	709	439
896	23	774
366	746	516
848	68	770
480	79	685
792	509	833
194	340	973
221	489	857
408	602	670
370	354	807
316	961	156
986	848	554
340	475	154
958	388	475
84	32	768
19	387	72
123	629	194
560	212	711
901	219	771
963	221	957
54	960	680
538	562	731
534	977	423
685	137	919
467	77	289
756	583	425
594	627	82
603	717	524
311	742	24
569	28	52
164	692	228
97	137	660
881	736	347
786	712	215
408	51	49
294	188	736
445	898	770
22	908	104
554	874	943
612	323	873
690	389	260
413	576	944
433	521	399
463	880	591
960	870	390
386	235	241
339	188	205
745	115	310
559	540	97
841	316	637
975	156	263
743	494	301
149	443	430
473	297	66
986	536	833
977	772	669
997	82	817
520	266	910
671	306	125
533	589	447
217	839	393
44	39	552
808	926	544
424	690	675
15	998	794
268	573	189
598	835	221
604	246	921
631	245	224
494	708	459
713	55	106
700	133	573
13	113	16
901	876	336
228	134	989
338	444	127
288	260	288
651	281	909
623	256	742
913	945	62
707	609	962
741	249	516
615	234	706
727	100	654
367	155	701
410	160	567
213	685	401
633	982	67
366	418	780
278	866	218
780	977	804
7	460	891
249	496	557
464	531	805
290	482	623
413	29	724
350	595	131
573	643	510
388	835	84
440	816	167
849	624	106
656	700	646
608	531	736
910	450	4
371	269	676
8	165	340
569	884	476
657	582	634
783	533	723
254	256	238
652	306	360
214	344	75
15	76	241
328	116	337
392	80	801
792	199	663
46	383	83
107	246	336
910	308	232
626	550	423
542	539	385
245	952	87
935	203	266
123	976	44
58	814	691
463	76	425
703	337	873
367	138	934
792	830	616
353	551	42
546	268	484
122	757	663
709	956	373
14	774	381
260	938	431
869	251	716
944	683	703
870	624	764
663	522	726
674	610	113
870	721	412
550	328	724
170	833	902
576	548	502
584	933	291
527	314	222
711	740	868
58	172	366
960	47	558
253	707	753
321	664	676
66	70	439
987	489	151
911	815	296
821	802	752
491	472	469
133	356	482
840	665	456
71	451	184
951	729	790
824	194	356
793	928	268
652	274	224
140	420	126
711	46	520
558	123	656
705	150	753
411	23	486
411	545	939
510	153	26
248	45	771
52	139	848
891	846	71
478	826	822
348	772	804
139	214	23
804	11	727
987	202	405
788	172	617
94	249	798
928	422	56
141	583	280
497	758	938
595	848	468
201	896	190
491	35	830
122	624	707
684	607	291
468	158	2
416	518	70
583	363	592
592	705	513
857	514	173
104	428	965
611	725	112
582	216	63
719	532	708
771	456	689
804	714	227
158	948	794
30	530	935
952	836	717
56	302	470
553	656	141
216	696	633
361	728	743
791	23	862
181	799	810
519	529	870
712	619	267
543	85	542
338	990	127
825	445	35
668	609	668
717	959	466
977	752	360
998	123	625
720	511	862
108	332	225
187	315	400
117	599	578
674	255	676
693	435	404
712	835	160
506	287	510
391	529	748
940	680	987
901	979	378
124	964	1
304	83	362
762	925	867
208	856	831
669	98	971
391	489	823
800	961	167
282	905	853
853	500	299
522	737	995
505	67	340
277	673	169
951	261	241
193	744	504
633	458	627
37	664	702
800	709	14
224	802	112
235	452	325
790	453	209
829	211	628
572	407	438
516	703	145
606	488	810
579	890	574
253	930	405
42	721	797
310	601	996
702	447	408
123	108	186
297	103	139
701	543	840
366	50	119
847	290	396
556	102	923
401	613	316
236	389	167
993	915	408
988	775	888
533	187	305
656	568	529
145	556	720
446	968	1
878	653	123
521	838	306
102	397	310
167	268	706
490	935	325
312	82	155
390	503	157
17	715	789
796	921	904
208	580	108
366	695	818
381	20	899
50	269	271
577	122	796
352	282	517
462	89	977
410	845	511
577	696	878
366	423	430
192	904	129
782	270	37
320	44	36
821	654	748
320	325	305
30	334	562
998	666	264
569	770	438
795	89	936
268	621	591
633	702	209
114	236	243
157	568	922
795	893	946
861	38	235
51	299	432
758	70	808
42	306	695
465	633	941
426	563	262
434	676	861
909	39	726
350	565	653
95	235	486
1000	19	69
287	896	445
223	263	937
141	243	872
382	82	514
491	694	555
77	744	288
556	932	210
647	413	834
611	929	358
935	275	430
713	694	430
690	29	426
389	384	309
970	798	495
29	891	225
720	740	720
860	796	487
470	814	607
200	704	330
843	137	350
300	26	323
146	778	122
675	616	501
536	882	175
411	990	304
483	497	190
901	325	67
785	704	544
351	647	334
828	227	532
133	892	610
762	978	643
28	701	438
753	439	564
716	243	37
454	565	857
577	217	386
323	327	965
447	345	896
703	675	276
150	231	831
540	410	308
871	751	148
507	692	273
894	705	163
985	750	250
938	5	241
346	706	89
866	907	52
507	641	937
786	736	809
32	803	687
206	975	261
809	765	305
427	270	46
269	148	562
787	492	116
207	156	947
519	516	365
183	506	214
963	720	778
659	37	508
281	217	904
873	980	445
703	266	473
755	173	440
48	627	31
474	188	164
779	966	249
708	693	657
740	213	231
826	419	128
972	956	918
738	821	257
477	38	982
133	997	555
362	335	969
413	459	132
187	801	748
763	165	381
317	809	633
158	378	546
188	908	470
283	665	394
710	655	444
1000	692	625
980	762	194
539	371	393
273	412	355
600	806	801
272	512	869
556	976	833
531	50	913
252	323	23
293	264	44
725	861	383
60	30	343
88	559	766
969	400	737
354	184	226
236	614	560
854	883	769
513	951	475
507	248	438
631	996	728
588	618	882
516	25	388
558	474	164
796	445	44
359	573	565
849	332	516
438	267	967
74	763	552
301	630	912
736	354	424
268	821	632
25	311	946
644	19	957
298	472	249
17	598	11
530	765	137
361	965	868
984	518	455
457	785	293
207	983	139
800	996	520
793	393	773
946	609	116
108	22	124
695	457	120
331	346	396
541	907	305
265	753	723
720	273	148
275	670	346
242	939	329
446	169	329
926	932	714
552	370	674
243	709	813
286	726	592
867	768	267
286	632	760
706	505	424
425	949	180
889	885	730
491	586	956
863	343	564
373	556	975
502	107	701
939	383	119
80	612	695
832	851	795
516	403	515
803	278	64
116	769	35
447	497	822
903	12	325
55	700	394
609	245	624
594	77	471
90	257	419
972	197	962
385	299	258
712	934	898
297	208	405
718	94	330
566	791	486
597	813	305
347	390	75
958	950	662
292	818	156
790	903	259
167	110	255
797	83	983
64	585	108
452	529	680
101	891	105
312	309	386
106	25	956
353	923	235
886	101	497
28	257	831
848	232	598
733	834	855
17	601	563
984	110	151
619	361	434
759	57	556
231	840	800
199	741	262
629	514	461
195	751	536
550	375	41
760	969	517
58	247	866
193	517	32
704	48	178
852	68	483
227	540	992
987	813	32
147	803	802
771	202	154
756	508	198
253	163	603
146	30	170
305	284	993
510	953	537
984	834	288
541	589	509
840	283	501
411	192	234
919	272	583
637	921	747
545	351	726
868	333	623
809	533	664
982	985	514
561	148	151
768	589	193
774	545	76
894	149	463
338	891	438
396	138	363
953	711	941
482	372	248
77	341	507
542	895	940
679	792	917
328	519	59
595	424	27
613	836	838
784	728	715
749	769	494
403	309	228
559	225	483
872	661	524
922	739	360
994	997	516
915	548	60
507	76	286
193	145	92
48	896	151
713	531	984
965	870	167
780	592	776
81	958	723
717	184	972
192	795	150
252	859	812
106	497	699
157	132	711
162	981	554
846	74	567
650	867	515
762	364	834
646	618	53
461	136	896
993	640	349
993	438	651
37	484	689
330	460	549
417	714	697
179	60	471
641	996	24
990	603	104
232	69	321
597	484	457
456	198	768
255	372	66
339	827	318
774	461	559
465	614	600
691	996	875
328	632	64
613	465	935
4	302	829
575	591	776
735	447	518
951	709	69
418	680	800
581	40	777
913	555	366
699	7	936
323	928	466
34	242	922
816	27	194
122	679	247
343	25	590
684	908	673
81	993	800
641	753	844
298	356	178
866	58	688
868	569	323
504	623	357
55	305	130
674	137	213
625	353	74
429	626	862
551	352	905
951	841	7
149	633	646
901	851	594
917	442	762
274	238	405
830	106	270
690	928	147
655	943	487
546	936	444
642	551	983
592	391	14
655	819	736
35	559	279
601	428	905
740	849	454
932	823	881
146	396	897
884	260	57
163	250	716
452	736	465
664	884	509
351	644	529
255	366	582
41	817	510
823	409	744
53	601	670
5	156	301
716	158	582
128	754	773
240	873	179
461	926	208
127	710	355
432	957	71
141	200	955
749	712	403
478	188	204
381	715	631
100	920	530
398	343	21
548	156	206
6	333	718
182	919	556
571	127	867
648	232	785
199	106	329
196	792	588
122	269	537
158	242	705
146	437	877
399	796	344
197	76	67
175	204	721
740	782	586
961	119	595
598	787	380
874	410	97
518	302	417
486	442	685
639	282	95
891	397	425
461	614	322
675	565	259
814	59	679
676	422	987
125	421	259
775	165	590
755	902	71
630	600	868
288	470	881
71	123	860
634	27	398
821	27	913
11	785	124
104	141	515
368	30	541
289	538	845
563	498	654
122	877	966
5	173	545
272	907	683
217	824	167
173	486	382
402	418	169
689	588	575
796	990	237
225	443	450
699	43	795
491	6	62
161	474	919
765	314	288
573	420	100
956	979	424
647	939	646
547	360	272
946	180	906
245	613	48
826	590	454
24	463	390
395	712	860
60	588	710
371	888	730
708	637	583
518	207	548
133	604	690
805	28	370
447	444	943
464	463	216
170	298	95
1000	478	210
155	260	658
952	711	170
994	196	46
585	316	916
402	518	445
351	897	544
706	669	176
729	344	682
569	962	830
254	267	400
843	7	569
559	860	570
339	854	594
384	248	101
338	212	239
295	924	757
135	883	176
730	624	143
74	516	404
9	355	354
239	631	271
807	718	600
430	451	272
323	976	289
174	291	503
202	26	403
913	958	297
536	126	330
105	218	217
175	923	555
57	215	649
32	298	222
69	645	957
407	711	938
370	62	773
775	44	818
265	927	691
882	170	238
609	127	353
265	944	90
570	920	144
768	21	280
353	958	509
275	937	904
359	913	911
346	173	61
560	787	154
403	198	895
873	917	724
269	782	697
899	388	833
409	739	513
757	415	432
974	145	901
233	208	657
807	948	589
51	705	939
398	834	693
306	965	378
646	950	593
321	527	946
987	547	395
440	438	428
728	776	897
272	791	638
968	973	744
286	912	128
683	459	937
134	316	403
430	645	403
926	479	519
855	695	913
142	281	261
884	150	736
962	165	41
495	612	204
708	870	295
393	98	950
911	1000	831
443	186	407
613	984	435
169	631	485
235	940	697
839	304	705
267	909	685
997	69	350
912	210	913
465	61	305
899	878	394
776	472	59
519	760	788
930	1000	380
549	617	645
356	706	313
291	454	45
860	671	814
697	50	458
374	918	195
922	797	283
944	139	901
822	623	834
477	246	136
445	730	839
947	265	935
330	122	621
640	582	683
821	80	231
287	502	649
474	237	888
107	514	814
511	367	852
268	452	571
964	89	568
51	898	324
40	755	836
570	210	743
21	76	852
240	35	631
224	319	167
296	296	647
20	256	295
746	104	769
383	496	662
811	298	165
277	62	357
236	678	593
713	156	859
637	170	891
107	774	68
392	643	359
792	24	626
361	787	600
178	173	457
721	426	136
184	62	853
649	872	123
823	82	168
308	291	938
907	45	632
137	524	396
296	206	668
718	601	834
582	296	647
199	316	566
773	910	988
487	361	703
933	491	460
570	269	747
609	791	499
361	452	114
174	326	670
817	631	716
6	541	504
845	482	299
554	148	125
513	701	940
998	610	470
505	269	122
120	777	397
786	506	411
593	830	101
255	207	984
966	83	202
753	674	899
367	851	475
871	670	251
141	867	238
702	934	628
780	757	67
473	147	401
355	31	912
686	521	688
993	949	674
415	180	606
233	992	484
960	208	419
654	992	517
610	881	608
290	555	849
331	566	775
256	936	615
705	380	114
451	719	196
221	508	620
110	119	980
594	108	595
782	770	89
600	647	639
578	552	98
278	799	615
876	522	302
467	365	935
838	460	945
165	42	472
590	418	354
986	447	520
375	303	617
239	800	873
158	338	533
166	128	602
88	577	254
558	102	876
798	24	168
937	790	430
528	400	383
585	499	976
969	584	504
103	522	772
337	441	105
350	636	67
2	642	555
722	950	669
142	883	470
116	352	484
249	900	855
533	738	150
606	666	810
241	751	627
883	67	701
860	867	311
223	128	620
715	190	601
852	459	20
955	154	300
820	66	854
614	622	902
230	274	907
254	887	808
561	716	628
700	46	67
119	197	519
928	111	501
228	570	685
346	517	664
942	775	834
738	425	176
155	1	216
623	588	369
692	825	14
916	472	690
758	139	34
878	200	9
651	194	405
877	373	142
680	264	735
282	657	765
594	83	154
310	345	911
782	840	794
58	211	144
654	562	646
478	825	937
450	135	959
917	375	691
221	460	708
794	708	477
453	987	938
879	708	352
656	602	403
649	899	925
868	117	9
955	1000	368
583	210	82
178	486	587
117	831	83
917	235	940
49	309	414
154	153	603
183	741	260
660	269	731
409	606	747
412	724	683
825	578	356
247	50	936
724	989	982
171	194	323
539	696	239
863	859	141
645	270	550
867	24	726
398	321	987
533	144	345
477	829	364
434	322	737
880	828	766
903	164	422
813	567	975
614	891	839
957	232	38
789	420	978
754	237	892
316	884	876
756	899	286
46	481	820
889	982	821
234	315	138
831	761	316
290	677	326
806	226	890
462	515	769
245	597	888
595	236	53
765	199	788
772	867	501
100	666	175
261	158	946
198	528	237
638	996	513
116	694	688
885	630	640
190	119	852
743	531	304
439	146	584
302	710	870
520	437	146
158	453	432
920	44	740
632	424	779
263	371	314
441	199	763
126	467	121
200	817	925
762	438	464
555	190	655
771	269	91
905	693	755
949	473	424
672	823	969
201	365	113
489	216	440
460	861	558
485	518	243
914	841	195
884	482	416
195	243	850
295	486	787
225	193	889
30	912	279
448	240	372
446	18	247
311	340	129
993	203	444
542	752	77
873	595	603
925	564	716
363	448	696
246	578	833
983	594	425
560	832	914
943	201	962
549	335	482
206	494	791
991	764	786
245	995	336
763	611	92
204	63	4
285	584	61
685	646	14
634	966	538
521	381	71
424	926	364
308	763	422
976	829	39
340	450	395
495	839	405
290	294	737
446	947	518
174	153	153
725	653	43
49	634	384
706	502	95
154	417	444
789	957	925
793	992	607
590	428	607
589	976	252
740	818	898
253	114	687
308	960	590
475	196	688
660	463	439
459	16	915
129	7	122
179	370	737
988	541	487
665	334	638
962	52	141
49	259	613
81	91	556
324	395	628
747	358	109
771	595	676
122	215	636
460	654	238
184	432	882
805	962	185
217	268	610
803	457	118
678	427	85
923	398	948
989	888	569
16	873	873
901	466	520
408	289	84
252	781	753
8	199	476
747	551	324
50	510	463
107	511	308
966	296	183
964	544	621
744	507	499
37	996	45
481	570	576
505	274	543
693	526	14
652	830	169
894	947	913
358	923	442
801	18	926
936	962	4
659	298	982
842	709	880
967	138	659
349	114	140
774	700	425
445	843	804
649	295	250
509	662	533
35	119	894
857	767	721
360	895	119
954	844	50
992	763	2
117	275	890
957	932	468
879	902	667
693	687	304
764	703	517
604	107	210
596	565	247
440	703	676
258	521	255
36	975	573
407	235	667
400	273	46
410	217	854
351	226	372
844	739	845
176	654	361
623	911	582
84	611	851
684	356	235
538	459	277
434	488	841
643	415	361
966	377	380
639	673	477
618	110	895
854	626	981
359	20	796
391	917	122
514	929	449
866	818	727
715	876	491
734	909	851
545	436	828
715	502	175
951	486	846
837	852	246
816	857	867
243	732	737
131	984	659
652	983	939
502	93	894
565	526	779
102	899	692
197	495	769
283	792	404
773	733	157
444	799	476
525	236	103
89	757	573
246	465	906
704	622	551
437	789	977
451	301	892
677	663	893
613	472	532
423	397	555
307	697	922
461	411	221
676	842	683
848	820	369
273	19	799
869	596	454
841	203	342
232	851	173
567	1	59
982	589	200
317	312	913
85	544	817
558	108	847
821	649	544
281	184	890
379	915	281
624	92	449
531	678	382
449	241	189
13	977	132
959	32	588
578	949	301
267	720	375
846	67	515
242	185	303
366	265	976
149	266	423
598	472	874
980	58	18
500	808	766
7	452	815
92	878	513
521	160	242
952	503	518
340	281	952
34	102	844
46	565	341
956	912	890
237	589	325
677	633	605
554	334	114
40	34	288
930	508	100
583	98	573
155	528	740
336	433	220
439	522	993
219	778	784
910	447	829
372	560	382
414	111	987
755	95	560
236	203	159
698	543	335
387	960	321
19	435	239
623	661	144
121	476	681
809	733	140
773	89	237
136	604	698
312	625	844
389	403	628
849	686	544
28	384	842
893	622	13
5	767	821
735	62	80
147	744	383
845	861	683
544	576	405
64	342	684
398	546	421
503	511	222
508	882	187
398	294	206
879	312	618
228	850	76
46	730	654
973	224	335
80	961	913
784	442	796
964	868	998
842	305	198
552	465	548
297	465	980
186	946	597
776	815	383
320	958	289
788	259	547
75	168	132
696	609	357
798	431	962
567	492	240
230	169	371
971	801	180
401	271	336
375	747	364
339	653	267
397	442	614
144	385	951
725	798	713
324	964	157
539	18	418
636	198	838
649	211	256
571	166	506
188	332	651
807	857	771
159	353	300
757	965	119
545	981	398
680	511	83
427	482	707
344	666	229
380	168	758
162	858	72
596	904	655
909	908	207
855	81	453
558	812	468
383	876	219
996	899	20
995	342	717
658	406	96
191	877	851
335	961	393
444	157	395
803	426	628
637	72	791
845	219	301
416	670	789
145	152	691
719	18	19
837	50	870
786	460	593
280	838	523
367	257	959
716	516	266
192	23	212
116	79	508
442	549	455
920	901	657
693	320	333
901	672	124
436	147	861
27	995	219
726	159	397
760	794	273
586	31	247
158	398	829
803	130	548
754	974	938
74	566	118
111	54	152
770	241	920
880	591	980
4	394	678
841	827	720
62	379	230
253	805	443
930	34	382
456	133	544
556	82	423
917	726	816
261	159	193
436	934	622
749	403	672
629	228	692
864	592	936
176	560	116
672	448	766
582	413	421
511	275	827
376	249	15
823	301	946
862	248	233
530	183	642
538	246	206
342	226	807
683	774	825
888	211	876
937	332	813
850	17	210
347	834	769
620	365	588
978	28	764
463	885	342
141	475	355
441	836	978
989	183	155
419	727	667
698	801	520
273	660	437
72	718	566
98	650	989
162	191	369
305	766	800
713	964	761
418	885	717
397	94	951
936	563	357
575	700	610
393	654	123
520	764	771
840	941	814
244	48	54
978	339	809
229	325	64
702	97	307
25	495	884
169	380	426
695	503	491
289	114	896
677	197	297
32	245	711
811	990	21
338	865	146
608	485	717
68	970	523
226	808	169
859	971	935
317	438	649
782	694	715
589	236	75
289	279	663
53	611	546
37	822	86
28	462	527
396	40	234
760	392	367
131	557	731
806	275	772
807	537	616
146	20	83
919	638	30
576	286	48
375	199	29
265	535	381
196	845	737
772	898	66
266	924	39
871	586	583
885	963	557
123	304	863
161	766	215
592	499	451
177	39	704
616	224	464
244	792	749
976	829	870
539	934	944
713	957	69
785	1	637
787	973	809
555	539	915
263	283	383
620	689	78
64	229	247
150	721	334
239	726	458
260	631	928
395	881	797
636	624	369
426	850	318
931	350	578
90	983	447
112	311	340
725	577	352
412	235	233
163	322	253
439	519	511
215	549	944
123	467	794
561	605	774
800	135	184
434	229	589
395	341	306
716	53	311
541	206	504
285	190	697
29	386	374
60	872	512
726	472	858
451	101	737
638	952	972
10	207	832
962	124	901
31	533	883
756	199	275
629	597	600
96	869	357
521	21	229
499	602	594
875	381	147
762	356	390
150	776	831
316	703	145
942	284	437
748	578	735
557	794	662
602	245	572
771	715	70
323	474	371
697	933	53
55	24	602
402	906	240
414	280	911
926	874	20
158	368	447
460	545	247
464	966	891
358	529	192
78	734	634
376	566	439
448	191	75
714	785	141
901	472	789
197	617	568
233	318	567
960	637	776
437	266	700
801	253	821
449	911	833
199	72	489
235	455	478
203	59	240
748	101	759
640	9	402
301	266	164
843	590	787
792	119	788
80	822	387
779	527	750
155	270	383
105	185	420
617	247	445
548	412	527
703	45	143
764	815	622
782	107	735
928	596	249
877	442	547
21	98	77
490	665	990
919	850	598
246	938	700
361	944	586
573	534	399
853	863	170
37	446	735
470	457	786
180	592	504
693	603	900
863	210	357
467	283	237
737	809	764
404	50	60
850	121	65
928	594	141
944	587	376
771	316	451
198	384	862
485	423	554
794	609	894
247	4	189
67	255	320
680	585	401
811	419	12
663	968	298
569	419	650
897	955	682
451	440	435
161	936	908
607	239	473
10	514	508
77	613	288
369	666	727
687	926	690
353	974	433
525	430	703
466	885	428
560	813	245
76	554	851
20	17	652
330	360	240
953	608	310
313	522	573
662	56	537
67	84	223
306	462	47
454	472	834
469	8	247
964	633	868
992	495	140
928	106	708
672	275	851
433	881	675
585	622	451
764	985	656
876	669	601
886	745	354
881	444	55
95	226	20
315	161	582
867	361	865
75	687	305
404	339	391
953	192	616
765	554	426
827	341	729
487	549	547
816	574	346
339	46	189
504	156	132
198	52	68
202	66	82
343	817	526
936	646	410
377	406	707
673	289	859
240	793	558
228	792	37
835	752	331
105	129	460
457	328	576
821	250	745
527	262	950
929	495	47
475	305	540
517	255	425
577	247	604
643	635	257
488	219	81
794	850	436
266	775	467
925	694	212
802	640	681
497	239	91
453	909	21
9	715	739
182	619	154
351	808	245
624	407	49
614	295	708
380	114	38
418	130	211
558	993	617
740	636	409
479	669	735
30	239	56
194	246	845
910	74	462
504	766	321
608	212	455
915	839	164
612	39	993
352	885	811
271	13	502
935	514	53
43	888	601
952	699	783
372	420	440
549	568	132
482	541	559
21	418	137
263	130	993
212	434	29
3	381	346
134	14	648
931	33	661
566	955	733
35	779	411
209	334	231
467	635	757
849	332	911
1000	39	820
574	44	990
489	620	708
157	152	802
399	112	984
918	950	100
304	640	4
583	543	709
328	151	351
207	779	510
254	874	149
311	415	326
14	177	873
719	640	146
377	593	342
109	823	808
319	990	32
23	286	470
354	684	209
831	148	900
2	600	556
889	745	397
400	685	243
114	325	316
280	495	963
314	668	596
692	936	274
124	870	291
312	438	635
307	751	811
384	382	473
478	736	350
202	739	746
492	680	257
661	101	83
177	67	453
813	21	751
680	943	475
797	455	186
381	73	913
671	881	662
201	440	862
266	239	118
592	538	37
468	910	558
190	240	635
216	505	760
348	788	412
465	942	216
208	927	740
536	153	567
526	334	541
228	945	859
715	649	154
306	51	349
585	810	638
825	404	464
193	962	886
873	278	809
818	572	978
957	5	945
1	643	469
532	601	77
94	227	600
478	340	45
829	891	814
194	323	363
228	550	399
666	258	4
822	85	591
948	920	274
873	34	611
994	543	335
300	268	531
106	231	179
915	954	892
570	627	704
951	941	922
479	798	296
436	712	80
430	580	521
718	464	305
559	793	579
632	407	820
212	285	177
370	582	852
790	642	597
879	788	950
737	617	88
754	975	910
813	772	74
245	646	20
29	709	582
965	481	753
661	532	403
912	589	151
700	775	549
405	735	993
169	995	295
786	779	498
959	181	67
116	826	821
656	750	980
881	950	622
450	711	413
422	306	891
564	624	510
6	359	263
581	771	805
43	423	690
605	267	959
7	520	337
958	944	311
320	620	977
75	471	261
627	519	525
272	122	258
355	956	542
37	627	702
745	624	322
221	270	242
473	685	808
986	593	626
106	975	483
743	273	860
75	222	29
23	218	121
959	771	341
289	612	565
237	686	922
684	351	612
57	837	943
395	405	335
638	377	145
529	94	16
269	420	57
138	226	740
659	720	77
42	239	141
233	681	724
249	459	832
597	37	961
22	212	380
160	83	714
60	816	32
536	906	230
857	360	566
105	578	567
499	825	684
13	516	852
952	915	699
60	810	23
522	324	956
483	326	80
165	31	579
864	25	17
479	756	776
311	846	303
395	935	647
55	942	131
53	918	327
568	541	698
964	418	436
765	173	764
736	753	830
325	582	992
479	398	410
700	76	606
912	820	989
682	148	273
934	664	181
619	352	238
690	368	924
40	822	529
26	446	507
278	94	5
107	512	672
144	146	997
765	903	420
579	760	747
569	148	365
574	702	7
473	841	414
512	379	249
374	319	729
616	803	460
458	26	512
399	768	775
195	58	7
684	977	281
510	226	456
672	858	741
626	932	959
347	755	366
300	848	951
521	616	64
209	749	798
74	853	147
139	920	343
687	288	805
424	752	387
412	292	895
139	40	98
813	265	598
826	376	177
863	694	4
980	978	505
662	583	673
469	134	202
896	800	999
279	834	940
273	672	583
988	930	806
820	723	265
695	534	760
653	855	664
652	340	305
220	648	833
873	836	475
8	776	478
102	376	424
448	511	410
400	64	378
172	299	943
764	542	313
846	879	658
403	787	61
586	390	376
465	385	138
873	305	245
754	855	189
947	820	768
75	546	679
572	780	473
851	911	997
770	203	246
529	724	363
709	629	592
350	223	141
594	911	265
944	46	889
139	794	144
850	875	406
810	607	432
828	176	542
974	357	884
998	847	813
919	906	408
512	348	593
68	353	451
603	913	996
396	763	792
457	875	108
528	184	844
498	101	820
766	959	642
605	842	306
936	275	672
685	209	601
763	25	907
548	15	707
154	382	403
789	745	417
37	709	401
50	668	880
892	731	788
847	571	184
248	461	434
953	5	662
602	138	922
35	591	891
91	836	576
458	928	604
183	123	941
500	136	874
933	441	838
134	804	42
492	647	399
70	590	296
985	406	624
557	517	710
946	631	981
630	863	390
828	921	174
914	812	521
911	509	73
778	688	288
258	21	754
628	173	287
190	176	853
301	622	681
153	931	236
638	735	302
779	711	402
646	678	533
885	169	625
424	91	189
533	753	360
55	447	294
512	707	614
276	142	326
723	236	802
34	595	478
711	909	49
790	619	894
768	75	680
42	755	470
439	698	798
592	190	214
953	329	265
379	761	963
656	199	572
699	796	628
295	484	618
670	284	321
231	692	437
464	620	320
193	158	139
591	180	290
504	68	344
401	277	147
212	207	552
520	630	631
153	878	255
714	453	954
669	213	595
632	396	298
815	512	155
898	143	478
242	803	98
66	447	474
347	254	741
65	692	659
277	904	109
349	665	413
742	886	634
767	26	978
181	850	288
499	365	814
154	604	477
660	236	147
414	80	227
875	542	880
41	348	961
677	575	947
824	606	827
832	787	308
497	457	197
466	557	885
449	380	222
504	630	294
184	265	77
588	862	494
303	383	694
920	587	352
105	58	183
930	853	577
144	632	77
651	748	176
559	432	446
620	200	475
486	768	705
34	318	313
964	225	889
389	406	601
1	767	667
791	934	975
900	963	279
623	801	892
869	463	340
164	974	668
606	872	4
818	31	291
868	204	496
519	410	572
954	850	319
283	465	611
192	852	908
415	68	609
560	115	943
516	588	194
619	955	898
740	519	400
632	330	144
524	653	362
441	737	772
895	232	705
903	942	681
391	928	144
556	34	575
657	115	601
342	801	151
290	971	440
579	943	136
464	554	301
29	213	287
602	995	636
373	833	497
190	772	168
170	856	561
637	504	926
861	760	735
536	308	766
186	30	78
779	196	883
869	445	427
160	879	752
309	400	8
544	696	534
125	570	162
965	218	63
339	479	329
150	200	866
952	18	157
615	550	414
342	808	308
366	917	519
592	739	828
855	648	802
623	930	291
380	592	189
181	22	860
705	179	291
826	385	74
343	879	858
117	507	700
68	64	394
184	196	430
891	998	787
838	821	450
